model,season,metric,stage,HWN,HWF,Average,id_data
LSTM16,5,mae,prediction,1.1109098359481613,0.9841208976185921,1.0475153667833768,978f49d7
CNNRNN16,5,mae,prediction,1.0816030569545574,1.026896155771146,1.0542496063628517,978f49d7
CNNLSTM16,5,mae,prediction,1.049450183676893,0.9980257639254428,1.0237379738011678,978f49d7
MLP16,5,mae,prediction,1.0907434530727214,0.9925271370972493,1.0416352950849852,978f49d7
Linear,6,mae,prediction,0.6232124899473842,0.5537361969700958,0.5884743434587401,978f49d7
RF10,6,mae,prediction,0.861192736489885,0.7177276812695305,0.7894602088797078,978f49d7
SVR-rbf,6,mae,prediction,0.534635650246928,0.4696911821009443,0.5021634161739361,978f49d7
SVR-linear,6,mae,prediction,0.5655879763009377,0.4841025954508919,0.5248452858759148,978f49d7
XGB10,6,mae,prediction,0.6172047038929088,0.5696042275513579,0.5934044657221333,978f49d7
RNN16,6,mae,prediction,0.6004667970766475,0.5585334853729285,0.579500141224788,978f49d7
LSTM16,6,mae,prediction,0.5263834511296377,0.45845048860563525,0.4924169698676365,978f49d7
CNNRNN16,6,mae,prediction,0.5049669062153919,0.45761460498823414,0.481290755601813,978f49d7
CNNLSTM16,6,mae,prediction,0.7058384555806569,0.5667395608028448,0.6362890081917509,978f49d7
MLP16,6,mae,prediction,0.4946793054597004,0.5420326368412054,0.5183559711504528,978f49d7
Linear,7,mae,prediction,1.0290899852654323,0.9168970233849132,0.9729935043251727,978f49d7
RF10,7,mae,prediction,0.7287452371222294,0.7086537209673348,0.718699479044782,978f49d7
SVR-rbf,7,mae,prediction,0.9802274307576939,0.9099034306396421,0.945065430698668,978f49d7
SVR-linear,7,mae,prediction,1.1015131531624092,1.0451190936825576,1.0733161234224835,978f49d7
XGB10,7,mae,prediction,0.6977052975882045,0.7459050469254962,0.7218051722568504,978f49d7
RNN16,7,mae,prediction,0.6380954118684381,0.6634435252716067,0.6507694685700224,978f49d7
LSTM16,7,mae,prediction,1.07128013692293,1.0405908243228914,1.0559354806229106,978f49d7
CNNRNN16,7,mae,prediction,0.9542862924138051,0.9262409822513582,0.9402636373325817,978f49d7
CNNLSTM16,7,mae,prediction,0.4803232403794273,0.553942180064927,0.5171327102221772,978f49d7
MLP16,7,mae,prediction,0.9153163971701606,0.8738141612579348,0.8945652792140477,978f49d7
Linear,8,mae,prediction,0.5107484759083218,0.4565920539067669,0.4836702649075444,978f49d7
RF10,8,mae,prediction,0.44278129633252294,0.3422732399393561,0.3925272681359395,978f49d7
SVR-rbf,8,mae,prediction,0.4161140521387348,0.30193287610575403,0.3590234641222444,978f49d7
SVR-linear,8,mae,prediction,0.5248496137843798,0.41177139159123455,0.46831050268780716,978f49d7
XGB10,8,mae,prediction,0.229725716365122,0.4944544919261854,0.3620901041456537,978f49d7
RNN16,8,mae,prediction,0.3975471000223035,0.24271319624348306,0.32013014813289326,978f49d7
LSTM16,8,mae,prediction,0.2673742114124396,0.15390621241493846,0.21064021191368903,978f49d7
CNNRNN16,8,mae,prediction,0.34191096560336137,0.23962797373533248,0.2907694696693469,978f49d7
CNNLSTM16,8,mae,prediction,0.34303207053230944,0.43737076475362935,0.3902014176429694,978f49d7
MLP16,8,mae,prediction,0.18467203662968662,0.31366395697851024,0.24916799680409843,978f49d7
Linear,9,mae,prediction,1.179943090538781,1.2851545381395273,1.2325488143391543,978f49d7
RF10,9,mae,prediction,0.5879867574752786,0.8414071985231837,0.7146969779992312,978f49d7
SVR-rbf,9,mae,prediction,0.7551383010795948,0.8105633797116486,0.7828508403956217,978f49d7
SVR-linear,9,mae,prediction,0.8766392282050518,1.0039273245925975,0.9402832763988247,978f49d7
XGB10,9,mae,prediction,1.0231292127556917,0.9593616437776937,0.9912454282666927,978f49d7
RNN16,9,mae,prediction,0.7816452770419238,0.895035360442008,0.8383403187419659,978f49d7
LSTM16,9,mae,prediction,0.696324577594099,0.7937982869013205,0.7450614322477098,978f49d7
CNNRNN16,9,mae,prediction,0.748818269038496,0.8012836321283366,0.7750509505834163,978f49d7
CNNLSTM16,9,mae,prediction,0.905613210696709,1.0178854909404174,0.9617493508185632,978f49d7
MLP16,9,mae,prediction,0.6433640119078732,0.7105381500585928,0.676951080983233,978f49d7
Linear,10,mae,prediction,0.753136524005225,0.7467374796236064,0.7499370018144157,978f49d7
RF10,10,mae,prediction,0.8868126412140616,0.7539199351737743,0.820366288193918,978f49d7
SVR-rbf,10,mae,prediction,0.6087618327016502,0.5362373009271753,0.5724995668144127,978f49d7
SVR-linear,10,mae,prediction,0.6359316667945081,0.5279106830514495,0.5819211749229788,978f49d7
XGB10,10,mae,prediction,0.44858791490151795,0.7734841927537447,0.6110360538276314,978f49d7
RNN16,10,mae,prediction,0.5637665100540665,0.5613764717826373,0.5625714909183519,978f49d7
LSTM16,10,mae,prediction,0.8271618701662569,0.7492402775144736,0.7882010738403653,978f49d7
CNNRNN16,10,mae,prediction,0.634646897846563,0.5897183799646453,0.6121826389056042,978f49d7
CNNLSTM16,10,mae,prediction,0.8957034014310388,0.7999002648449104,0.8478018331379746,978f49d7
MLP16,10,mae,prediction,0.6607282735552339,0.6192786940835073,0.6400034838193707,978f49d7
Linear,11,mae,prediction,1.6350242159606854,1.6333021666923304,1.634163191326508,978f49d7
RF10,11,mae,prediction,1.7032828013112506,1.7016645290818169,1.7024736651965338,978f49d7
SVR-rbf,11,mae,prediction,1.913255907821305,1.8993681978941588,1.9063120528577318,978f49d7
SVR-linear,11,mae,prediction,1.828007805926449,1.8017153609336731,1.8148615834300612,978f49d7
XGB10,11,mae,prediction,1.6219232932260503,1.900132266503349,1.7610277798646998,978f49d7
RNN16,11,mae,prediction,1.664789976232337,1.7473273374853284,1.7060586568588327,978f49d7
LSTM16,11,mae,prediction,1.722408549540328,1.717484683614746,1.719946616577537,978f49d7
CNNRNN16,11,mae,prediction,1.7425068334272376,1.6940226548133048,1.7182647441202712,978f49d7
CNNLSTM16,11,mae,prediction,1.6746455506017675,1.606186351996437,1.6404159512991021,978f49d7
MLP16,11,mae,prediction,1.9174258664777746,1.822383747321144,1.8699048068994593,978f49d7
Linear,12,mae,prediction,0.9415184829755354,0.8358144319745145,0.8886664574750249,978f49d7
RF10,12,mae,prediction,1.1971011953339445,1.0010443586149784,1.0990727769744615,978f49d7
SVR-rbf,12,mae,prediction,1.2022553940532836,1.0659249087741105,1.1340901514136972,978f49d7
SVR-linear,12,mae,prediction,1.210585140881642,1.112591103068837,1.1615881219752393,978f49d7
XGB10,12,mae,prediction,1.2406801814820525,1.054331389042837,1.1475057852624446,978f49d7
RNN16,12,mae,prediction,1.2068599114801644,1.050059953305227,1.1284599323926958,978f49d7
LSTM16,12,mae,prediction,0.8927341361675047,0.7285848945387597,0.8106595153531322,978f49d7
CNNRNN16,12,mae,prediction,1.348263127091863,1.2331838697203392,1.2907234984061011,978f49d7
CNNLSTM16,12,mae,prediction,1.2838047017488265,1.1678410992310213,1.225822900489924,978f49d7
MLP16,12,mae,prediction,0.7490871066834685,0.4950446992845361,0.6220659029840023,978f49d7
Linear,1,r2,training,0.637796128879891,0.6337263297536624,0.6357612293167767,978f49d7
RF10,1,r2,training,0.8440095287028819,0.8269509650829407,0.8354802468929113,978f49d7
SVR-rbf,1,r2,training,0.6461155967805141,0.6356870252462812,0.6409013110133976,978f49d7
SVR-linear,1,r2,training,0.6026060883915265,0.5949198015744113,0.5987629449829689,978f49d7
XGB10,1,r2,training,0.7696019208020997,0.7682902078827103,0.768946064342405,978f49d7
RNN16,1,r2,training,0.008418570654928903,-0.41487064122246586,-0.20322603528376848,978f49d7
LSTM16,1,r2,training,-0.00709027328266254,-0.026926493154857845,-0.017008383218760192,978f49d7
CNNRNN16,1,r2,training,0.004774229988800394,0.01917448871642735,0.011974359352613873,978f49d7
CNNLSTM16,1,r2,training,-0.751125767305939,-0.2239579552238813,-0.48754186126491017,978f49d7
MLP16,1,r2,training,-0.07766907222000197,0.34447737550266255,0.1334041516413303,978f49d7
Linear,2,r2,training,0.6381248702709323,0.5706799102195972,0.6044023902452648,978f49d7
RF10,2,r2,training,0.7483773612481276,0.7558888502348236,0.7521331057414755,978f49d7
SVR-rbf,2,r2,training,0.7321612614736198,0.6650937499029985,0.6986275056883091,978f49d7
SVR-linear,2,r2,training,0.5318496429099788,0.46095617586984194,0.4964029093899104,978f49d7
XGB10,2,r2,training,0.7603293395491431,0.7636184320100782,0.7619738857796106,978f49d7
RNN16,2,r2,training,-0.12694506246947523,-0.25251294618251996,-0.1897290043259976,978f49d7
LSTM16,2,r2,training,-0.03527911582887189,-0.06192032349518661,-0.04859971966202925,978f49d7
CNNRNN16,2,r2,training,-0.004568485004169398,-0.008965475044041993,-0.0067669800241056954,978f49d7
CNNLSTM16,2,r2,training,-0.8581883246025728,-0.3770170460310456,-0.6176026853168092,978f49d7
MLP16,2,r2,training,-0.10512967657306271,0.31388546413619833,0.10437789378156781,978f49d7
Linear,3,r2,training,0.5807789465664859,0.6015544845776142,0.59116671557205,978f49d7
RF10,3,r2,training,0.8157929155313351,0.871140984829794,0.8434669501805645,978f49d7
SVR-rbf,3,r2,training,0.5790103838413084,0.5642032062028144,0.5716067950220614,978f49d7
SVR-linear,3,r2,training,0.5002707246607285,0.5083798983011902,0.5043253114809594,978f49d7
XGB10,3,r2,training,0.7510955327178154,0.7285245290580122,0.7398100308879139,978f49d7
RNN16,3,r2,training,0.24681914462060295,0.08601433419550208,0.16641673940805252,978f49d7
LSTM16,3,r2,training,0.20068598276999183,0.21590355535145012,0.20829476906072097,978f49d7
CNNRNN16,3,r2,training,0.03431197105368833,0.05250307418797473,0.04340752262083153,978f49d7
CNNLSTM16,3,r2,training,0.3566422552808334,0.4026490653280119,0.37964566030442265,978f49d7
MLP16,3,r2,training,-0.015025471778359334,0.05165836373493593,0.018316445978288298,978f49d7
Linear,4,r2,training,0.5354082916022342,0.5088787959803329,0.5221435437912836,978f49d7
RF10,4,r2,training,0.7186660755627803,0.7422882227740334,0.7304771491684068,978f49d7
SVR-rbf,4,r2,training,0.5295008984955377,0.49964751213409975,0.5145742053148188,978f49d7
SVR-linear,4,r2,training,0.4406482704650565,0.40688305172257166,0.4237656610938141,978f49d7
XGB10,4,r2,training,0.7656024870279915,0.7876508977250393,0.7766266923765154,978f49d7
RNN16,4,r2,training,0.2507381963011457,0.12675830015870626,0.18874824822992597,978f49d7
LSTM16,4,r2,training,0.2317755769846772,0.21755793572657167,0.22466675635562444,978f49d7
CNNRNN16,4,r2,training,-0.014178992623304909,-0.011031294376557588,-0.012605143499931248,978f49d7
CNNLSTM16,4,r2,training,0.22122329370318983,0.22702245576015123,0.22412287473167053,978f49d7
MLP16,4,r2,training,-0.06584780995083173,0.16569130539118926,0.049921747720178766,978f49d7
Linear,5,r2,training,0.529792293502986,0.5504631524963319,0.5401277229996589,978f49d7
RF10,5,r2,training,0.8029706390328152,0.8310066385378073,0.8169886387853112,978f49d7
SVR-rbf,5,r2,training,0.5957327892887869,0.5483421336177694,0.5720374614532782,978f49d7
SVR-linear,5,r2,training,0.33731198243771077,0.35547217420124044,0.3463920783194756,978f49d7
XGB10,5,r2,training,0.6948914526622146,0.6830920052278535,0.688991728945034,978f49d7
RNN16,5,r2,training,-0.021438202500315917,0.07355895895508924,0.02606037822738666,978f49d7
LSTM16,5,r2,training,0.14013723927144073,0.1394883506354786,0.13981279495345966,978f49d7
CNNRNN16,5,r2,training,0.02193328943826045,0.021369667585456997,0.021651478511858724,978f49d7
CNNLSTM16,5,r2,training,0.4767655284638802,0.44873625844738285,0.46275089345563153,978f49d7
MLP16,5,r2,training,-0.04306018770939235,0.010545958812589129,-0.01625711444840161,978f49d7
Linear,6,r2,training,0.4130083895798441,0.43399072084983126,0.4234995552148377,978f49d7
RF10,6,r2,training,0.7854277681081805,0.781877260203203,0.7836525141556918,978f49d7
SVR-rbf,6,r2,training,0.4976629220746095,0.4827891474492939,0.4902260347619517,978f49d7
SVR-linear,6,r2,training,0.26239731321279847,0.24934089560493444,0.25586910440886645,978f49d7
XGB10,6,r2,training,0.7681630550458718,0.7751768142546227,0.7716699346502472,978f49d7
RNN16,6,r2,training,0.5920960711008396,0.5175944760386024,0.554845273569721,978f49d7
LSTM16,6,r2,training,0.1863572791964876,0.163877698226768,0.1751174887116278,978f49d7
CNNRNN16,6,r2,training,0.0891860845598651,0.0919818714333146,0.09058397799658985,978f49d7
CNNLSTM16,6,r2,training,0.4467937900755016,0.45315003827255185,0.4499719141740267,978f49d7
MLP16,6,r2,training,0.046441068909115146,0.23306721756471327,0.1397541432369142,978f49d7
Linear,7,r2,training,0.22466761817335068,0.23299947974839663,0.22883354896087366,978f49d7
RF10,7,r2,training,0.6638846572361262,0.7048877902742012,0.6843862237551637,978f49d7
SVR-rbf,7,r2,training,0.3715632439459966,0.35948414068390366,0.36552369231495013,978f49d7
SVR-linear,7,r2,training,0.04421820381770358,0.027386794252662994,0.03580249903518329,978f49d7
XGB10,7,r2,training,0.7463491317281621,0.7389135742541142,0.7426313529911381,978f49d7
RNN16,7,r2,training,-0.027832819191425218,-0.07996442186503172,-0.05389862052822847,978f49d7
LSTM16,7,r2,training,0.0019043378793096588,-0.04362697232434165,-0.020861317222515996,978f49d7
CNNRNN16,7,r2,training,-0.0585628565223304,-0.055832515167228314,-0.057197685844779356,978f49d7
CNNLSTM16,7,r2,training,-0.15891638214967574,-0.15104127674641843,-0.15497882944804708,978f49d7
MLP16,7,r2,training,-0.06114089409030776,0.08601493257657622,0.012437019243134229,978f49d7
Linear,8,r2,training,0.4108509592235412,0.4165863511005905,0.41371865516206585,978f49d7
RF10,8,r2,training,0.8401981684431767,0.8014711404309557,0.8208346544370662,978f49d7
SVR-rbf,8,r2,training,0.5400142659127221,0.4549131749403774,0.49746372042654974,978f49d7
SVR-linear,8,r2,training,0.32778091958202304,0.31031067620323205,0.31904579789262755,978f49d7
XGB10,8,r2,training,0.7591541286481095,0.7332459231642634,0.7462000259061865,978f49d7
RNN16,8,r2,training,0.21412022672151054,0.28656686762385597,0.25034354717268326,978f49d7
LSTM16,8,r2,training,0.17506065842934404,0.20907485098093126,0.19206775470513765,978f49d7
CNNRNN16,8,r2,training,0.02315957318238071,0.032179471588312136,0.027669522385346423,978f49d7
CNNLSTM16,8,r2,training,-0.1944158442688102,-0.19710308688154465,-0.19575946557517743,978f49d7
MLP16,8,r2,training,-0.048303513214689175,0.01148316604605537,-0.018410173584316902,978f49d7
Linear,9,r2,training,0.33554999157276555,0.3313352613786197,0.3334426264756926,978f49d7
RF10,9,r2,training,0.7091501985517403,0.6278665060864546,0.6685083523190974,978f49d7
SVR-rbf,9,r2,training,0.47363462631478404,0.3675187809328553,0.42057670362381966,978f49d7
SVR-linear,9,r2,training,0.22923709633824663,0.18899449759180842,0.20911579696502752,978f49d7
XGB10,9,r2,training,0.6559045452327954,0.6449417976879779,0.6504231714603866,978f49d7
RNN16,9,r2,training,0.21637121542100113,0.18328409533660361,0.19982765537880237,978f49d7
LSTM16,9,r2,training,0.2467613864324455,0.22664316487914593,0.2367022756557957,978f49d7
CNNRNN16,9,r2,training,0.13507394078592616,0.07727203203140898,0.10617298640866757,978f49d7
CNNLSTM16,9,r2,training,0.1886267096836023,0.17508393054867932,0.1818553201161408,978f49d7
MLP16,9,r2,training,0.06803252378914026,0.26050618886061994,0.1642693563248801,978f49d7
Linear,10,r2,training,0.42346007165132593,0.38784497254556305,0.4056525220984445,978f49d7
RF10,10,r2,training,0.8645389982556692,0.8209495005040786,0.8427442493798738,978f49d7
SVR-rbf,10,r2,training,0.5803586125957851,0.5338883311876368,0.557123471891711,978f49d7
SVR-linear,10,r2,training,0.3524986485132994,0.3034584726759203,0.32797856059460984,978f49d7
XGB10,10,r2,training,0.7722793883387198,0.7612044423825612,0.7667419153606405,978f49d7
RNN16,10,r2,training,0.3016699317470688,0.26242794889167453,0.28204894031937167,978f49d7
LSTM16,10,r2,training,0.16610879140146573,0.13469985947760033,0.15040432543953303,978f49d7
CNNRNN16,10,r2,training,0.13211676361533098,0.08756438187234783,0.1098405727438394,978f49d7
CNNLSTM16,10,r2,training,0.1692928326070704,0.18289268174055917,0.17609275717381478,978f49d7
MLP16,10,r2,training,-0.01690948578253737,0.04883492604699302,0.015962720132227826,978f49d7
Linear,11,r2,training,0.31568254354192726,0.27649461303078016,0.2960885782863537,978f49d7
RF10,11,r2,training,0.702552467385139,0.6534208461387563,0.6779866567619477,978f49d7
SVR-rbf,11,r2,training,0.42289080216944197,0.4012565805005538,0.4120736913349979,978f49d7
SVR-linear,11,r2,training,0.14976193462978316,0.1256534317410789,0.13770768318543103,978f49d7
XGB10,11,r2,training,0.7239007083679727,0.768933971759629,0.7464173400638008,978f49d7
RNN16,11,r2,training,0.31786276303950056,0.25200851303571514,0.28493563803760785,978f49d7
LSTM16,11,r2,training,-0.008398427981620271,-0.02871455105583487,-0.01855648951872757,978f49d7
CNNRNN16,11,r2,training,0.3323416189491367,0.29277887460084406,0.3125602467749904,978f49d7
CNNLSTM16,11,r2,training,-0.01730219273419742,-0.018960763679194192,-0.018131478206695806,978f49d7
MLP16,11,r2,training,0.07602786985570986,-0.09581980148801228,-0.009895965816151209,978f49d7
Linear,12,r2,training,0.5730719716127677,0.5755485993122248,0.5743102854624962,978f49d7
RF10,12,r2,training,0.8703710247349823,0.8687715025117978,0.8695712636233901,978f49d7
SVR-rbf,12,r2,training,0.7488592259451305,0.6884586008089324,0.7186589133770315,978f49d7
SVR-linear,12,r2,training,0.43817839374304557,0.3839636090636288,0.4110710014033372,978f49d7
XGB10,12,r2,training,0.7744660717361469,0.8016855835664356,0.7880758276512912,978f49d7
RNN16,12,r2,training,0.4811825679904631,0.33190843706511575,0.4065455025277894,978f49d7
LSTM16,12,r2,training,0.9122390367675024,0.9159552921473076,0.914097164457405,978f49d7
CNNRNN16,12,r2,training,-0.007707634541140873,-0.00233199064864853,-0.0050198125948947014,978f49d7
CNNLSTM16,12,r2,training,-0.0913584780463399,-0.08722839439093022,-0.08929343621863506,978f49d7
MLP16,12,r2,training,0.9357281305242394,0.9290259225937388,0.9323770265589891,978f49d7
Linear,1,mape,training,0.7593675948714204,2.1364206373037415,1.447894116087581,978f49d7
RF10,1,mape,training,0.490699073659842,0.764593197048457,0.6276461353541495,978f49d7
SVR-rbf,1,mape,training,0.43103004643684917,0.945945133640854,0.6884875900388516,978f49d7
SVR-linear,1,mape,training,0.7207634998875571,1.6381952230943306,1.1794793614909438,978f49d7
XGB10,1,mape,training,0.431024767656984,0.5002524938032274,0.4656386307301057,978f49d7
RNN16,1,mape,training,1.0784723417771716,1.537913302620006,1.3081928221985888,978f49d7
LSTM16,1,mape,training,1.0319956728532953,1.1287620722529033,1.0803788725530992,978f49d7
CNNRNN16,1,mape,training,0.9938744667256916,1.051477728962263,1.0226760978439773,978f49d7
CNNLSTM16,1,mape,training,2.159194596517649,2.138888449448243,2.1490415229829463,978f49d7
MLP16,1,mape,training,0.9762781269278515,1.3762126086094757,1.1762453677686637,978f49d7
Linear,2,mape,training,1.0313114042996536,0.9338692887769382,0.9825903465382959,978f49d7
RF10,2,mape,training,0.7230107519215793,0.8811922397199269,0.8021014958207531,978f49d7
SVR-rbf,2,mape,training,0.41379345793670597,0.4548795341919251,0.43433649606431557,978f49d7
SVR-linear,2,mape,training,0.852200629833633,0.7685199133041761,0.8103602715689046,978f49d7
XGB10,2,mape,training,0.4353516681887747,0.4885689893126186,0.46196032875069665,978f49d7
