model,season,metric,stage,HWD,HWM,HWA,Average,id_data
RF10,1,mae,prediction,1.1117098693540552,0.5462771102845696,0.6048054752841352,0.75426415164092,978f49d7
SVR-rbf,1,mae,prediction,1.2113547048573812,0.5951636353215938,0.6569784740057438,0.8211656047282396,978f49d7
SVR-linear,1,mae,prediction,1.3831944790049557,0.7654100015220539,0.7972938584065865,0.9819661129778653,978f49d7
XGB10,1,mae,prediction,1.2641287870792826,0.30214434567578463,0.536275676592209,0.7008496031157586,978f49d7
RNN16,1,mae,prediction,1.2137656970220208,0.6462598800394164,0.5550468805720589,0.8050241525444987,978f49d7
LSTM16,1,mae,prediction,1.1095412287948805,0.43315509905323324,0.570763210161545,0.7044865126698863,978f49d7
CNNRNN16,1,mae,prediction,1.0787754557183165,0.4524384040686482,0.4936822997880658,0.6749653865250101,978f49d7
CNNLSTM16,1,mae,prediction,1.3665648324685693,0.4099128639626496,0.7111744920785142,0.829217396169911,978f49d7
MLP16,1,mae,prediction,1.264354636528917,0.9029135222889938,0.5632435466224862,0.9101705684801323,978f49d7
Linear,2,mae,prediction,0.8825095841792224,0.9771599351856795,0.9580647499813525,0.9392447564487515,978f49d7
RF10,2,mae,prediction,0.8238754301649391,1.2521916089619656,1.2576846140038338,1.1112505510435795,978f49d7
SVR-rbf,2,mae,prediction,1.322191538797877,1.6510848469698651,1.7322532567857802,1.5685098808511742,978f49d7
SVR-linear,2,mae,prediction,0.7354412378167241,1.2221319644364383,1.1484546648086886,1.0353426223539504,978f49d7
XGB10,2,mae,prediction,0.9289225035256301,1.53263054638015,1.698614071511025,1.3867223738056016,978f49d7
RNN16,2,mae,prediction,1.1649162226265823,1.3268199584892164,1.548034545794422,1.3465902423034068,978f49d7
LSTM16,2,mae,prediction,1.0284781754857455,1.3053428992520448,1.5386208908784336,1.2908139885387413,978f49d7
CNNRNN16,2,mae,prediction,0.9517896006724392,1.3534156236688968,1.4090998265112882,1.2381016836175414,978f49d7
CNNLSTM16,2,mae,prediction,0.9130916022604858,1.0810054711511503,1.1080451967346612,1.034047423382099,978f49d7
MLP16,2,mae,prediction,1.2700854652470503,1.778750689316857,1.4753853844630664,1.5080738463423244,978f49d7
Linear,3,mae,prediction,1.1489289549430675,1.1824809102157903,1.174085822212385,1.168498562457081,978f49d7
RF10,3,mae,prediction,0.8282206646195263,0.7070986486195172,0.9957440370081431,0.8436877834157288,978f49d7
SVR-rbf,3,mae,prediction,0.748702141864226,0.8192740797368028,0.82606789140774,0.7980147043362562,978f49d7
SVR-linear,3,mae,prediction,1.056121986530388,1.0611078686059532,1.110896922759857,1.0760422592987329,978f49d7
XGB10,3,mae,prediction,0.8667709358720671,0.8096984924555798,0.7872341244267235,0.8212345175847902,978f49d7
RNN16,3,mae,prediction,0.7111034937887084,1.0106942926633373,0.7519958182023772,0.8245978682181411,978f49d7
LSTM16,3,mae,prediction,0.5972067472277771,0.716065062004425,0.6696078383149514,0.6609598825157178,978f49d7
CNNRNN16,3,mae,prediction,0.6113648337064873,0.7036447986767669,0.6698995009781727,0.6616363777871422,978f49d7
CNNLSTM16,3,mae,prediction,0.9406578626452309,1.0606922034941382,1.0570170685762874,1.0194557115718854,978f49d7
MLP16,3,mae,prediction,0.7192079835324179,0.7215970108092804,0.6682017705188998,0.7030022549535326,978f49d7
Linear,4,mae,prediction,0.7209313719377429,0.3963730039369759,0.39413486824498756,0.5038130813732354,978f49d7
RF10,4,mae,prediction,0.42918885561723463,0.30432227606790585,0.34002623192854653,0.35784578787122906,978f49d7
SVR-rbf,4,mae,prediction,0.5264091456769103,0.31115851618254986,0.3653891718663707,0.40098561124194365,978f49d7
SVR-linear,4,mae,prediction,0.6801797415978161,0.4612795480771652,0.5512771869191064,0.5642454921980292,978f49d7
XGB10,4,mae,prediction,0.30501246340360433,0.48261965054628336,0.5319518142760631,0.43986130940865026,978f49d7
RNN16,4,mae,prediction,0.5441787759563546,0.535242507010939,0.3940160323502883,0.49114577177252733,978f49d7
LSTM16,4,mae,prediction,0.3957807942686162,0.31586078308546767,0.3460070337964859,0.3525495370501899,978f49d7
CNNRNN16,4,mae,prediction,0.3705562763637523,0.41612632178296927,0.48306812575183955,0.42325024129952044,978f49d7
CNNLSTM16,4,mae,prediction,0.3376388022143537,0.342896796269725,0.408426920230487,0.3629875062381886,978f49d7
MLP16,4,mae,prediction,0.5497043455741027,0.7924518411578136,0.5019946436877752,0.6147169434732306,978f49d7
Linear,5,mae,prediction,0.8503562797786447,1.0105992143515934,1.1454216071341699,1.0021257004214694,978f49d7
RF10,5,mae,prediction,0.7700975771761596,1.450845065671738,1.1848013393369574,1.1352479940616182,978f49d7
SVR-rbf,5,mae,prediction,0.7910581933431184,1.102387897464303,1.2200672250070996,1.0378377719381737,978f49d7
SVR-linear,5,mae,prediction,0.8322378543437348,1.188267509410568,1.2216029812140181,1.0807027816561068,978f49d7
XGB10,5,mae,prediction,0.7919107945028966,1.0314461291337733,1.2151157565084532,1.012824226715041,978f49d7
RNN16,5,mae,prediction,0.6820666409911332,1.0843112007278177,1.136092489856026,0.9674901105249923,978f49d7
LSTM16,5,mae,prediction,0.6937497246510766,1.0811723206686947,1.2553851020793036,1.0101023824663582,978f49d7
CNNRNN16,5,mae,prediction,0.6693178107951656,1.060016842029716,1.1484571933274328,0.9592639487174383,978f49d7
CNNLSTM16,5,mae,prediction,0.918733975279492,1.207938000981805,1.3529919113633468,1.159887962541548,978f49d7
MLP16,5,mae,prediction,0.8066705986739813,1.240314569335248,1.2421424386220514,1.0963758688770935,978f49d7
Linear,6,mae,prediction,0.6652735602041557,0.750622648163963,0.7237394096241884,0.7132118726641025,978f49d7
RF10,6,mae,prediction,0.9161277900685578,1.0493126036901748,1.0218958349727276,0.9957787429104868,978f49d7
SVR-rbf,6,mae,prediction,0.5294054166939708,0.5824737353912552,0.5786326270481656,0.5635039263777972,978f49d7
SVR-linear,6,mae,prediction,0.5606536385649128,0.6486724196104305,0.6508841307550325,0.6200700629767919,978f49d7
XGB10,6,mae,prediction,0.6410307598832883,0.7070180499959007,0.7534836827717574,0.7005108308836488,978f49d7
RNN16,6,mae,prediction,0.5411293895501117,0.5434554736902586,0.5713776065908226,0.5519874899437309,978f49d7
LSTM16,6,mae,prediction,0.5035211463983782,0.5226736801613512,0.5005510508801062,0.5089152924799452,978f49d7
CNNRNN16,6,mae,prediction,0.5315982171866931,0.5616119796443,0.539402179320887,0.54420412538396,978f49d7
CNNLSTM16,6,mae,prediction,0.5101877966496982,0.5960984009255114,0.5326354533220846,0.5463072169657647,978f49d7
MLP16,6,mae,prediction,0.61124636321998,0.5650579178738608,0.5347337706886085,0.5703460172608165,978f49d7
Linear,7,mae,prediction,0.8581605806264625,1.067963106833869,1.0127263395818307,0.9796166756807207,978f49d7
RF10,7,mae,prediction,0.6267912862630977,0.8570502431012914,0.8461934278776297,0.776678319080673,978f49d7
SVR-rbf,7,mae,prediction,0.8984994273767052,1.1229642088998821,1.0351972486453547,1.0188869616406473,978f49d7
SVR-linear,7,mae,prediction,1.021944442084202,1.152605844455563,1.049253867563666,1.0746013847011437,978f49d7
XGB10,7,mae,prediction,1.3500349339026394,1.1623882671907624,0.9125250125779484,1.1416494045571166,978f49d7
RNN16,7,mae,prediction,0.8662985081053426,1.0556026380117012,0.9734287763490055,0.9651099741553498,978f49d7
LSTM16,7,mae,prediction,0.6985005015707663,0.8495589509761036,0.6637943352116917,0.7372845959195206,978f49d7
CNNRNN16,7,mae,prediction,0.8594286734438589,1.0184496830756735,0.9437146233902205,0.9405309933032511,978f49d7
CNNLSTM16,7,mae,prediction,0.7883565092659643,0.9519768964107108,0.8862739014015425,0.8755357690260724,978f49d7
MLP16,7,mae,prediction,0.8953459734297444,1.1096433123663147,0.9295221450314749,0.9781704769425112,978f49d7
Linear,8,mae,prediction,0.45750974797223065,0.7065696580493219,0.609581051456299,0.5912201524926172,978f49d7
RF10,8,mae,prediction,0.3445903549044297,0.4747471070333149,0.4288661441355175,0.4160678686910873,978f49d7
SVR-rbf,8,mae,prediction,0.3063839098013518,0.5774046351709121,0.48525071167914663,0.4563464188838035,978f49d7
SVR-linear,8,mae,prediction,0.36970265410189806,0.7207120835425198,0.6899058464196146,0.5934401946880109,978f49d7
XGB10,8,mae,prediction,0.42181643723963963,0.5719398182523816,0.3906225659821894,0.46145960715807016,978f49d7
RNN16,8,mae,prediction,0.19645668557492757,0.44745118642057335,0.45599426840821405,0.36663404680123834,978f49d7
LSTM16,8,mae,prediction,0.1820304057811698,0.43309987956489476,0.25965876643935343,0.29159635059513933,978f49d7
CNNRNN16,8,mae,prediction,0.22262169411984942,0.5402795028579801,0.4523980615154114,0.4050997528310803,978f49d7
CNNLSTM16,8,mae,prediction,0.4214575029229125,0.5702472734895548,0.43801023950258394,0.47657167197168376,978f49d7
MLP16,8,mae,prediction,0.25210408053646477,0.5026790726629099,0.41928097297826916,0.3913547087258813,978f49d7
Linear,9,mae,prediction,1.5763179573661137,1.2164864159786515,1.1904341945448962,1.3277461892965539,978f49d7
RF10,9,mae,prediction,0.8403992491521137,0.9163906415944265,1.0628767784168398,0.9398888897211267,978f49d7
SVR-rbf,9,mae,prediction,1.0672122720537456,1.0703050204534506,0.9692373839521338,1.03558489215311,978f49d7
SVR-linear,9,mae,prediction,1.453590087369379,1.2291769222303803,1.0106658615091404,1.2311442903696332,978f49d7
XGB10,9,mae,prediction,1.1721582667066934,1.0100599693679193,1.1321384985399365,1.10478557820485,978f49d7
RNN16,9,mae,prediction,1.038178165359724,0.9567165891719842,1.0055323926239261,1.0001423823852116,978f49d7
LSTM16,9,mae,prediction,1.2251937584116344,1.178878338875709,1.017037492754961,1.1403698633474348,978f49d7
CNNRNN16,9,mae,prediction,1.0141904608442667,1.0103234457396844,0.9787287918358096,1.0010808994732534,978f49d7
CNNLSTM16,9,mae,prediction,1.0905014508499984,1.1231422188305238,1.0482312862229466,1.0872916519678228,978f49d7
MLP16,9,mae,prediction,1.1066906224671305,1.1123120586467767,1.1042422739296207,1.1077483183478425,978f49d7
Linear,10,mae,prediction,0.8533318170077937,0.8864662561422566,0.8245928628875591,0.8547969786792032,978f49d7
RF10,10,mae,prediction,0.6163893593735743,1.0757126544985807,1.381931572862131,1.024677862244762,978f49d7
SVR-rbf,10,mae,prediction,0.46751807659137634,1.0893680367402347,1.0160124553513252,0.8576328562276455,978f49d7
SVR-linear,10,mae,prediction,0.7250121517513202,0.9296840590748303,0.8697898972425341,0.8414953693562283,978f49d7
XGB10,10,mae,prediction,0.7129727875878388,1.0279734333411192,0.8323395917952459,0.8577619375747346,978f49d7
RNN16,10,mae,prediction,0.49634881974327927,1.0780048209607935,1.1012578229248922,0.8918704878763216,978f49d7
LSTM16,10,mae,prediction,0.583097608249072,1.1007945108592845,1.0933616076926784,0.9257512422670117,978f49d7
CNNRNN16,10,mae,prediction,0.5729718251632488,1.0647040951431133,1.0398065957069795,0.8924941720044473,978f49d7
CNNLSTM16,10,mae,prediction,0.6032376876579559,1.1995745915353633,1.1733402061105171,0.992050828434612,978f49d7
MLP16,10,mae,prediction,0.4719721993843103,1.1055920231521463,1.0798528929571705,0.8858057051645423,978f49d7
Linear,11,mae,prediction,1.352803998568533,1.1389156669954528,0.9921278540760792,1.1612825065466883,978f49d7
RF10,11,mae,prediction,1.4048243118325696,1.2659201480430036,1.1385165884241328,1.2697536827665685,978f49d7
SVR-rbf,11,mae,prediction,1.6491107646881638,1.4762657264817771,1.2728305441432906,1.4660690117710773,978f49d7
SVR-linear,11,mae,prediction,1.5594838018307362,1.437971350980505,1.3883094768004818,1.4619215432039077,978f49d7
XGB10,11,mae,prediction,1.7182138679576595,1.1771816002100115,1.0508003844425988,1.3153986175367567,978f49d7
RNN16,11,mae,prediction,1.5406180141521177,1.3717573174662765,1.2493485989254112,1.3872413101812684,978f49d7
LSTM16,11,mae,prediction,1.5480713902068817,1.2164162739073574,0.9176231500478345,1.2273702713873578,978f49d7
CNNRNN16,11,mae,prediction,1.6790669335079873,1.4513016118561564,1.2855415621977442,1.471970035853963,978f49d7
CNNLSTM16,11,mae,prediction,1.6059224454713543,1.3860196216856777,1.275470745025217,1.422470937394083,978f49d7
MLP16,11,mae,prediction,1.7568793235374176,1.6254046483790219,1.474323209581911,1.6188690604994502,978f49d7
Linear,12,mae,prediction,0.7741327937195422,0.6395778525133028,0.7206312107190176,0.7114472856506208,978f49d7
RF10,12,mae,prediction,0.8600465003109372,0.8128938579057652,0.8814659293652618,0.8514687625273214,978f49d7
SVR-rbf,12,mae,prediction,1.0173829550092441,0.8285606783773337,0.8861017426861274,0.910681792024235,978f49d7
SVR-linear,12,mae,prediction,0.9530454696177131,0.7518613137087332,0.8648025993097995,0.8565697942120819,978f49d7
XGB10,12,mae,prediction,0.9351480860866108,1.0711345138798447,1.1514349962625368,1.0525725320763308,978f49d7
RNN16,12,mae,prediction,0.5378063578761614,0.5967482336448873,0.5915671237252063,0.575373905082085,978f49d7
LSTM16,12,mae,prediction,1.0165066661290325,0.7794515751999986,0.8711480887829797,0.8890354433706703,978f49d7
CNNRNN16,12,mae,prediction,1.1210861970342196,0.9475637146038187,1.0598289067148703,1.042826272784303,978f49d7
CNNLSTM16,12,mae,prediction,0.6716144819415606,0.3777165041552374,0.456238298981968,0.5018564283595887,978f49d7
MLP16,12,mae,prediction,1.003225802317957,0.9571960867629835,1.0306439140136872,0.997021934364876,978f49d7
Linear,1,r2,training,0.6408382126402774,0.583737716065988,0.5675714417507067,0.5973824568189907,978f49d7
RF10,1,r2,training,0.8668415248141933,0.8043301517071095,0.8390644204741742,0.836745365665159,978f49d7
SVR-rbf,1,r2,training,0.6626149599356881,0.6431904614883679,0.6221525653944062,0.6426526622728207,978f49d7
SVR-linear,1,r2,training,0.5836321624032133,0.5451209646778448,0.5175218301822175,0.5487583190877585,978f49d7
XGB10,1,r2,training,0.7797322275954754,0.7731986959345528,0.7756950872489649,0.7762086702596643,978f49d7
RNN16,1,r2,training,0.08264073148462392,0.03258605377728574,-0.02069000133574983,0.031512261308719945,978f49d7
LSTM16,1,r2,training,-0.002660972335498002,0.06730149188808476,-0.059401983764928445,0.0017461785958861054,978f49d7
CNNRNN16,1,r2,training,-0.0060515528680358255,0.004960419711008912,0.01067814697178937,0.0031956712715874858,978f49d7
CNNLSTM16,1,r2,training,0.455297690144182,0.24175513495003353,-0.312085974885431,0.12832228340292817,978f49d7
MLP16,1,r2,training,-1.063003167995225,-0.13170968011686002,-0.3465486248423182,-0.5137538243181344,978f49d7
Linear,2,r2,training,0.5837634061608634,0.6743451131602956,0.6729399402335657,0.6436828198515748,978f49d7
RF10,2,r2,training,0.7996546092983317,0.847174771823652,0.8217192481259415,0.8228495430826417,978f49d7
SVR-rbf,2,r2,training,0.6850888095372997,0.7356178266081861,0.7752115167917926,0.7319727176457594,978f49d7
SVR-linear,2,r2,training,0.47066945392451376,0.6062136609508575,0.5869656831750674,0.5546162660168129,978f49d7
XGB10,2,r2,training,0.7510228267488037,0.7677099380384667,0.7734148857321634,0.7640492168398113,978f49d7
RNN16,2,r2,training,0.1298446568133288,0.19394323670012925,0.1679184092114524,0.16390210090830348,978f49d7
LSTM16,2,r2,training,-0.004879885676237539,-0.054218563016217525,0.011797269831748447,-0.01576705962023554,978f49d7
CNNRNN16,2,r2,training,-0.0030946397948556914,-0.027737839520237895,-0.01918795415116281,-0.016673477822085465,978f49d7
CNNLSTM16,2,r2,training,0.7950643438082041,0.8542058386641203,0.8503651797863475,0.8332117874195574,978f49d7
MLP16,2,r2,training,-0.4407957630710102,-0.009151487010210735,0.04031661657978414,-0.13654354450047892,978f49d7
Linear,3,r2,training,0.5841762081205355,0.6053048958759484,0.6089631271323649,0.599481410376283,978f49d7
RF10,3,r2,training,0.8469974638941569,0.8252880866825486,0.84453933141634,0.8389416273310152,978f49d7
SVR-rbf,3,r2,training,0.6275266106901636,0.6241332274216834,0.5899042446620746,0.6138546942579739,978f49d7
SVR-linear,3,r2,training,0.5194659637171641,0.5189004503300634,0.49129379976742216,0.5098867379382166,978f49d7
XGB10,3,r2,training,0.7354419868266941,0.7609435140605497,0.7649013870271353,0.7537622959714597,978f49d7
RNN16,3,r2,training,0.042907227732748465,0.21096222609160575,0.08963765189656281,0.114502368573639,978f49d7
LSTM16,3,r2,training,0.02458234869007181,0.012520465316198548,-0.030406168980408266,0.002232215008620697,978f49d7
CNNRNN16,3,r2,training,-0.002598709147198175,0.0076251734728052245,-0.0054899108238124494,-0.00015448216606846663,978f49d7
CNNLSTM16,3,r2,training,0.23366220553290384,-0.144390725433448,-0.17049836536964702,-0.027075628423397058,978f49d7
MLP16,3,r2,training,-0.2883149146840607,-0.06762552100946695,0.05495455528203086,-0.10032862680383225,978f49d7
Linear,4,r2,training,0.5018773148979321,0.4700488706121786,0.48681395316454423,0.4862467128915517,978f49d7
RF10,4,r2,training,0.7332675930502224,0.7812670941194213,0.7582918715628697,0.7576088529108378,978f49d7
SVR-rbf,4,r2,training,0.5130813053356487,0.5098735842862882,0.5360622571118905,0.5196723822446091,978f49d7
SVR-linear,4,r2,training,0.41595571336401516,0.2724961434642408,0.321482860452177,0.33664490576014433,978f49d7
XGB10,4,r2,training,0.754574353410233,0.7264556187718814,0.761322754212967,0.7474509087983604,978f49d7
RNN16,4,r2,training,0.07725369963579143,0.09090123337237588,-0.0222575388739632,0.04863246471140137,978f49d7
LSTM16,4,r2,training,0.39562221947713316,0.27101866517346984,0.2887260441818055,0.31845564294413614,978f49d7
CNNRNN16,4,r2,training,0.002521167654634948,0.0013216256884310829,0.006082720159262256,0.003308504500776096,978f49d7
CNNLSTM16,4,r2,training,0.24801511069174964,0.18267599079255314,0.13012978983058987,0.1869402971049642,978f49d7
MLP16,4,r2,training,0.01577165321892049,0.044486524249665704,0.002930558214807477,0.021062911894464558,978f49d7
Linear,5,r2,training,0.525793879079864,0.4132494674052377,0.42798518815529285,0.45567617821346484,978f49d7
RF10,5,r2,training,0.8685180119735755,0.7629487155051626,0.7523568213943591,0.7946078496243657,978f49d7
SVR-rbf,5,r2,training,0.5121701106187193,0.45494282868972,0.49956855586322735,0.4888938317238889,978f49d7
SVR-linear,5,r2,training,0.3349506244331313,0.10847574295096973,0.20722385062099424,0.21688340600169842,978f49d7
XGB10,5,r2,training,0.6951974277910473,0.7246728991400313,0.7083987411790904,0.7094230227033896,978f49d7
RNN16,5,r2,training,0.1352087725755613,0.028854792866881973,0.007771130823842287,0.05727823208876185,978f49d7
LSTM16,5,r2,training,0.008483143886549138,-0.01881203043913593,-0.11631544011692241,-0.04221477555650307,978f49d7
CNNRNN16,5,r2,training,0.0037549540274182114,-0.01777169866611672,-0.0031501544360701406,-0.00572229969158955,978f49d7
