model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
XGBL10,1,mape,prediction,0.9339481282971878,0.9878986343615905,1.0199844493116408,1.5855339504617885,1.4612852615401801,1.1977300847944776,6bfb94aa
XGBL15,1,mape,prediction,0.9590905813713368,0.9128815277731132,0.8702204963450836,1.5902539411176204,1.743917110400583,1.2152727314015472,6bfb94aa
XGBT10,1,mape,prediction,0.9339481282971878,0.9878986343615905,1.0199844493116408,1.5855339504617885,1.4612852615401801,1.1977300847944776,6bfb94aa
XGBT15,1,mape,prediction,0.9590905813713368,0.9128815277731132,0.8702204963450836,1.5902539411176204,1.743917110400583,1.2152727314015472,6bfb94aa
GPR,1,mape,prediction,0.7258142657512588,1.0581537822976728,1.0,1.0,1.2890669887902706,1.0146070073678406,6bfb94aa
RNN8,1,mape,prediction,0.7244992082002113,1.1922264028061462,1.4432952864735882,1.1927652331665872,0.7254226764751679,1.05564176142434,6bfb94aa
LSTM8,1,mape,prediction,0.9881312008718529,1.089214048010882,1.0282829967582692,0.9831800037537406,0.9586910270411139,1.009499855287172,6bfb94aa
RNN16,1,mape,prediction,1.37208943571969,0.7906336391229604,0.3973329796949895,0.9075812071252043,0.9096165848112971,0.8754507692948282,6bfb94aa
LSTM16,1,mape,prediction,0.9980481502866665,0.843329572213847,1.2598074488621998,1.0481249134215365,1.0245742703346021,1.0347768710237704,6bfb94aa
SLSTM16,1,mape,prediction,1.0357940357731663,0.9678885282835334,1.0093918635644843,1.0138769555112521,0.9708940545627668,0.9995690875390407,6bfb94aa
CNNRNN16,1,mape,prediction,0.901667789698422,1.2555964871784648,0.6497270779104387,1.0500374573352902,0.6260731708725801,0.8966203965990391,6bfb94aa
MLP16,1,mape,prediction,0.9383894022497181,1.5884638380410352,0.999420442899168,1.164161029452092,1.2114683935319441,1.1803806212347916,6bfb94aa
MLP8,1,mape,prediction,0.6466853025045819,0.6959563695116813,1.3327747225596398,1.1634226432028028,1.1113491079978255,0.9900376291553062,6bfb94aa
