model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
CNNRNN16,10,mae,CV,0.7677418047694622,0.7207765775678109,0.7578167585794153,0.8089299593530477,0.7958059020488951,0.7702142004637262,6e47cb06
CNNLSTM16,10,mae,CV,0.7417442833209728,0.7193776973209252,0.7759542908047923,0.7983856520055811,0.7707644277642562,0.7612452702433055,6e47cb06
MLP16,10,mae,CV,0.7485144416727519,0.7319024027608095,0.7940327150524844,0.7855738308437172,0.7701125199504253,0.7660271820560377,6e47cb06
MLP8,10,mae,CV,0.8061322515874256,0.7602009175743621,0.7787659864586625,0.8143394896060694,0.8208800604868138,0.7960637411426668,6e47cb06
RNN8,11,mae,CV,0.9217966728267791,0.8541691703337266,0.8768250561344304,0.8539531410814942,0.8729382086474862,0.8759364498047832,6e47cb06
LSTM8,11,mae,CV,0.8911091659635759,0.8720486308127939,0.8803476368874018,0.857814176925322,0.859960920142657,0.8722561061463502,6e47cb06
CNNRNN16,11,mae,CV,0.8515947558737322,0.7878300953217592,0.820956856230857,0.805186174291219,0.7996481348071244,0.8130432033049383,6e47cb06
CNNLSTM16,11,mae,CV,0.8477951740496916,0.8585139656239059,0.8197026527582043,0.8392562339609133,0.8043653591459743,0.8339266771077378,6e47cb06
MLP16,11,mae,CV,0.8757901076204682,0.8357196730443928,0.8627051481307774,0.8272347832439546,0.857345059508977,0.8517589543097139,6e47cb06
MLP8,11,mae,CV,0.9073699417357943,0.8402845374560327,0.8761807325591495,0.8445299108245727,0.8402277284871748,0.8617185702125448,6e47cb06
RNN8,12,mae,CV,0.6470697771467164,0.5729667598739462,0.6293684703935248,0.6579946647665275,0.6367722421200224,0.6288343828601475,6e47cb06
LSTM8,12,mae,CV,0.5862793253983511,0.5289224552065503,0.6126579398655818,0.5813157558428543,0.6120414107802344,0.5842433774187145,6e47cb06
CNNRNN16,12,mae,CV,0.6353105763098856,0.543171525352658,0.6226422679003211,0.6177364566432195,0.5714046076263197,0.5980530867664807,6e47cb06
CNNLSTM16,12,mae,CV,0.5851887090692209,0.5400085286626403,0.5902240788200128,0.5905216335585389,0.5630794686182607,0.5738044837457348,6e47cb06
MLP16,12,mae,CV,0.6488991476958997,0.5662790715880501,0.6329737343109627,0.6787578194431314,0.6387040829767193,0.6331227712029527,6e47cb06
MLP8,12,mae,CV,0.6366278790005567,0.544504688922577,0.6317254112535948,0.5883473596208701,0.5846945895079013,0.5971799856611001,6e47cb06
RNN8,1,r2,TSCV,0.16646865401086924,0.07508276919297062,-0.22239925754679973,-0.38865584919454105,0.10275793152823945,-0.053349150401852286,6e47cb06
LSTM8,1,r2,TSCV,-0.11877770742159695,-0.2691205221988001,-0.15202571956606165,-0.21343186778121892,-0.17320964170010017,-0.18531309173355556,6e47cb06
CNNRNN16,1,r2,TSCV,-0.16049393992605435,-0.2544547025783518,-0.3011743304868026,-0.3162660572095125,-0.26120351215047993,-0.25871850847024025,6e47cb06
CNNLSTM16,1,r2,TSCV,0.003687045244399067,-0.23749946561522128,-0.6916995276226391,-0.28364900492062683,-0.20340578567593576,-0.28251334771800474,6e47cb06
MLP16,1,r2,TSCV,-0.39589805066751543,-0.5047228814985053,-0.7259393672923451,-0.3475736189727706,-0.7718255447956258,-0.5491918926453525,6e47cb06
MLP8,1,r2,TSCV,-0.2744685077918894,-0.1544345867505054,-0.23168735492394615,-0.1658755910617856,-0.4663743446523303,-0.25856807703609136,6e47cb06
RNN8,2,r2,TSCV,-0.1799801337086497,-0.5064735032731219,-0.2622976587155888,-0.05767683234270889,-0.14060676913026696,-0.22940697943406727,6e47cb06
LSTM8,2,r2,TSCV,-0.20453020866290117,-0.22376360150489494,-0.36992599205005045,-0.07903017444326954,-0.2803994490126913,-0.2315298851347615,6e47cb06
CNNRNN16,2,r2,TSCV,-0.14600822369352934,-0.3002295518715148,-0.3119656091173644,-0.2238837347996983,-0.1988519424820816,-0.23618781239283768,6e47cb06
CNNLSTM16,2,r2,TSCV,-0.48279150125127734,-1.1958062784947323,-0.37214009273847976,-0.40093276881012796,-0.6066395801272062,-0.6116620442843648,6e47cb06
MLP16,2,r2,TSCV,-0.03798170399638666,0.07476868918131141,-0.24136811710708955,-0.03764809996631176,0.0024100743347549303,-0.04796383151074433,6e47cb06
MLP8,2,r2,TSCV,-0.04235034324680603,0.007732021920160759,-0.03970821131272746,-0.36402285188695893,-0.1760657929691779,-0.12288303549910191,6e47cb06
RNN8,3,r2,TSCV,-0.5543866806716515,-1.001763922724747,-1.681190234409105,-0.9882497515802803,-0.752664482128032,-0.9956510143027633,6e47cb06
LSTM8,3,r2,TSCV,-0.5496303876715724,-0.506676202505598,-1.227240159124951,-0.6189704045232677,-0.8624889228820419,-0.7530012153414862,6e47cb06
CNNRNN16,3,r2,TSCV,-1.9853255716488156,-1.4459327647529288,-2.8667378404615604,-1.5029636323784004,-1.482441595471999,-1.8566802809427407,6e47cb06
CNNLSTM16,3,r2,TSCV,-0.8420980210323958,-2.46502893838967,-2.8943346362726867,-0.9045771788656349,-1.2556307253288692,-1.6723338999778512,6e47cb06
MLP16,3,r2,TSCV,-2.3799094941059,-1.5083949198605058,-2.685425707073797,-1.2621497797059986,-1.8072623560491767,-1.9286284513590757,6e47cb06
MLP8,3,r2,TSCV,-0.8600201941156898,-1.964546645751715,-2.2038222580977442,-0.6271870978728518,-0.785497817353107,-1.2882148026382219,6e47cb06
RNN8,4,r2,TSCV,-0.1474387816380796,-0.12108365701432224,0.06177314230485721,-0.5441994844219843,-0.20774168711879876,-0.19173809357766552,6e47cb06
LSTM8,4,r2,TSCV,-0.3705466025884303,-0.4586696803262454,-0.5998822631861672,0.19646212108152822,-0.1237944087767085,-0.27128616675920464,6e47cb06
CNNRNN16,4,r2,TSCV,-1.6589497363305403,-1.6957334924249947,-1.3732389759400196,-0.4782245008276031,-0.5029436679021421,-1.14181807468506,6e47cb06
CNNLSTM16,4,r2,TSCV,-0.610818379601997,-1.0640464608828824,-0.3948971142961011,-0.48258782038031767,-0.7995893170394758,-0.6703878184401547,6e47cb06
MLP16,4,r2,TSCV,-0.6122079393363125,-0.3245158134811126,-0.36966346790699356,-0.2331570580773461,-0.20639980599424432,-0.3491888169592018,6e47cb06
MLP8,4,r2,TSCV,-0.041968006261298374,-0.09083600550945362,-0.16384604181736326,-0.2876134718495667,-0.31145474740138757,-0.17914365456781392,6e47cb06
RNN8,5,r2,TSCV,-0.47578929910283563,-0.34028730721561673,-0.23167787193436015,-0.32561297028167085,-0.308443671137389,-0.3363622239343745,6e47cb06
LSTM8,5,r2,TSCV,0.039388321284716386,-0.16035573692213517,-0.10940062868683578,0.0903533284407418,0.13976993218095413,-4.895674051172971e-05,6e47cb06
CNNRNN16,5,r2,TSCV,-0.1494028943465091,-0.21694401683421463,-0.24019845456174893,-0.022192946342107292,-0.04285854583259925,-0.13431937158343585,6e47cb06
CNNLSTM16,5,r2,TSCV,-0.125266944556492,-0.2879143691884122,0.10681731498977129,-0.10116862023239406,-0.091025119548756,-0.09971154770725658,6e47cb06
MLP16,5,r2,TSCV,-0.03181315151205255,-0.0019767920551937573,-0.06166093451587878,-0.04492377354541631,0.014430354399236494,-0.025188859445860984,6e47cb06
MLP8,5,r2,TSCV,-0.4550243176699251,-0.43667405975834733,-0.4376937441230905,-0.43382282648462384,-0.4056094718235672,-0.4337648839719108,6e47cb06
RNN8,6,r2,TSCV,-0.4947531025664488,-0.5426301711643362,-0.3623085959601534,-0.3249422168668317,-0.3879783491140588,-0.42252248713436574,6e47cb06
LSTM8,6,r2,TSCV,-0.37906124304818134,-0.451251498503497,-0.7569811184139962,-0.19183008729516465,-0.33874665474651433,-0.42357412040147063,6e47cb06
CNNRNN16,6,r2,TSCV,-0.8048324569151355,-0.9840311235855023,-0.940667717704039,-0.5338704672752261,-0.5156856275308579,-0.7558174786021521,6e47cb06
CNNLSTM16,6,r2,TSCV,-0.703988387545726,-0.6221398362475196,-0.6375628437296836,-0.3361839987866918,-0.5562787686009047,-0.5712307669821051,6e47cb06
MLP16,6,r2,TSCV,-0.5580696086206858,-0.5258044956130437,-0.4708151886097056,-0.45983865053824335,-0.5127599823761859,-0.5054575851515729,6e47cb06
MLP8,6,r2,TSCV,-0.6018830001205513,-0.8064458745957204,-0.6332998419135714,-0.3856887778296769,-0.34104021216793107,-0.5536715413254902,6e47cb06
RNN8,7,r2,TSCV,-0.1849059942418883,-0.32713632454251274,-0.23005501944830578,-0.11701682312429124,-0.27004479958121497,-0.22583179218764257,6e47cb06
LSTM8,7,r2,TSCV,-0.19291618705334918,-0.16805147170472018,-0.24191571772766715,-0.3895267923947591,-0.2754012028626775,-0.25356227434863465,6e47cb06
CNNRNN16,7,r2,TSCV,-0.2621072174663679,-0.32942827076920767,-0.29817828114210265,-0.8873709547678417,-0.84110482257268,-0.52363790934364,6e47cb06
CNNLSTM16,7,r2,TSCV,-0.07931958025435408,-0.39259342935475083,-0.1553094778695256,-0.40712802525218855,-0.26215040389920746,-0.2593001833260053,6e47cb06
MLP16,7,r2,TSCV,-0.07527395983252182,-0.08690867049023396,-0.05901257114834653,-0.3755099206595902,-0.2269124433363397,-0.16472351309340644,6e47cb06
MLP8,7,r2,TSCV,-0.1703840473569325,-0.20679672189822002,-0.1443254500801332,-0.20129887004413335,-0.38166409555671,-0.2208938369872258,6e47cb06
RNN8,8,r2,TSCV,-0.050518778421296456,-0.24578313989268546,-0.26912393389135664,-0.03770875626226777,-0.24241170933027684,-0.16910926355957664,6e47cb06
LSTM8,8,r2,TSCV,-0.14850952228035114,-0.32793791543713774,-0.2962334819293465,-0.2965215635250474,-0.31500351736993715,-0.27684120010836394,6e47cb06
CNNRNN16,8,r2,TSCV,-0.13596198214694957,-0.2910760113557232,-0.29207186949379077,-0.24900281175129388,-0.4305476323265339,-0.2797320614148583,6e47cb06
CNNLSTM16,8,r2,TSCV,-0.27030795548167963,-0.506457912429752,-0.5975007283646221,-0.1651558307096354,-0.489969880343577,-0.4058784614658533,6e47cb06
MLP16,8,r2,TSCV,-0.5137612809920138,-0.5724824920882023,-0.6031196316277136,-0.6569928124979618,-0.6073341816880538,-0.5907380797787891,6e47cb06
MLP8,8,r2,TSCV,-0.5297192940070589,-0.635020322709599,-0.4565055351919333,-0.5255496634801712,-0.7939241915786409,-0.5881438013934807,6e47cb06
RNN8,9,r2,TSCV,-0.8064623076600966,-1.4349170712478878,-0.8587271015537687,-0.29889931816251303,-0.4795845921337032,-0.7757180781515938,6e47cb06
