model,season,Bounds,I_w,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.2542898047552749,0.21538345119000069,0.17578408858025105,0.08667440923150548,0.13052177172258217,0.17253070509592286,311dd366
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.21591038368238874,0.18899669421674453,0.10975518156857343,0.07622744725563946,0.12887695122711235,0.1439533315900917,311dd366
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.288417311967936,2.0926353957301824,1.3620656981280346,2.0694829628797695,1.6293561248123436,1.6883914987036532,311dd366
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.4961025433240362,2.6807291765680845,1.5943515638956693,2.2075167433878318,1.7880124938235367,1.9533425041998318,311dd366
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.3612117015483791,2.8269357266653503,1.5682112245129902,2.4474888522012224,2.334897349986197,2.107748970982828,311dd366
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.5972183461586726,2.84070207163512,1.8462222027488502,2.670306455647739,2.656305602409938,2.3221509357200643,311dd366
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.3708202330240544,2.533072135212877,1.605602244113178,2.06489071030066,2.5859380480915815,2.03206467414847,311dd366
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7272855339194184,0.7155452560267272,0.7201654926009129,0.7519997570528733,0.7388849758440749,0.7307762030888013,311dd366
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7165966914899764,0.7187276899372359,0.7301140602794889,0.7711690612003517,0.7540437288777504,0.7381302463569608,311dd366
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7019578589754911,0.6942546439680777,0.7224967369789883,0.7425607497875846,0.752498155217794,0.7227536289855871,311dd366
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7121569863085048,0.7100949099771078,0.7340792208899716,0.7625028894209315,0.7629903579800662,0.7363648729153164,311dd366
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7249955840866207,0.7087546104446627,0.7528312782508443,0.7767805241684066,0.7638088681770365,0.7454341730255141,311dd366
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,40.70576057952127,39.22716994783535,25.881330862882606,46.049896447600716,41.787182096473586,38.7302679868627,311dd366
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,156.14950561523438,156.14950561523438,156.14950561523438,156.14950561523438,156.14950561523438,156.14950561523438,311dd366
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,156.70143127441406,156.70143127441406,156.70143127441406,156.70143127441406,156.70143127441406,156.70143127441406,311dd366
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,146.92869567871094,146.92869567871094,146.92869567871094,146.92869567871094,146.92869567871094,146.92869567871094,311dd366
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,170.9582061767578,170.9582061767578,170.9582061767578,170.9582061767578,170.9582061767578,170.9582061767578,311dd366
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,71.42246114709964,78.64691883212629,83.18192234293076,76.03227492853705,76.5853325654983,77.17378196323841,311dd366
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,760.2977905273438,760.2977905273438,760.2977905273438,760.2977905273438,760.2977905273438,760.2977905273438,311dd366
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,747.909423828125,747.909423828125,747.909423828125,747.909423828125,747.909423828125,747.909423828125,311dd366
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,848.6151733398438,848.6151733398438,848.6151733398438,848.6151733398438,848.6151733398438,848.6151733398438,311dd366
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,739.66455078125,739.66455078125,739.66455078125,739.66455078125,739.66455078125,739.66455078125,311dd366
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,27.312805682946667,28.62644554657137,27.320487964165387,29.042272385655778,27.83110761829961,28.026623839527765,311dd366
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,128.0828413634345,128.0828413634345,128.0828413634345,128.0828413634345,128.0828413634345,128.0828413634345,311dd366
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,136.34954355277267,136.34954355277267,136.34954355277267,136.34954355277267,136.34954355277264,136.34954355277267,311dd366
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,125.05105573644478,125.05105573644478,125.05105573644478,125.05105573644478,125.05105573644478,125.05105573644478,311dd366
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,141.0735544344612,141.0735544344612,141.0735544344612,141.0735544344612,141.0735544344612,141.0735544344612,311dd366
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,43.082174449880185,49.11839825869834,37.444709649788194,42.764958809772004,41.38032858921557,42.75811395147086,311dd366
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,196.71376461452908,196.71376461452908,196.71376461452908,196.71376461452908,196.71376461452905,196.71376461452908,311dd366
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,199.5793714735243,199.5793714735243,199.5793714735243,199.5793714735243,199.5793714735243,199.5793714735243,311dd366
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,197.52594528198242,197.52594528198242,197.52594528198242,197.52594528198242,197.52594528198242,197.52594528198242,311dd366
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,214.61364373101128,214.61364373101128,214.61364373101128,214.61364373101128,214.61364373101128,214.61364373101128,311dd366
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.18075822370919614,0.13565049201619828,0.1943751729513764,0.005541558250525047,0.11315726421697225,0.12589654222885363,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.3601616706031209,0.30683662239184606,0.12777145479860863,0.19202467316635385,0.20198746594524442,0.23775637738103478,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.38261170004829914,0.2692750534370003,0.09758680053043622,0.21074859570445703,0.22182217621061273,0.23640886518616105,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.3066559124078474,0.21988588406763776,0.02479500302994453,0.15141943196874064,0.1720754543965214,0.17496633717413834,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.3236979577966874,0.2791158265615318,0.11441126775954313,0.06743964846459138,0.12729704866886005,0.18239234985024275,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.7451212700002252,2.9375033023270833,1.2962626501294658,2.234951409472639,1.6998500879594913,1.9827377439777814,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.8699693102806714,2.744570616735301,1.7246803687887098,3.1422867324053665,1.8313146993879044,2.2625643455195905,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.7561504812713173,3.551040708022638,1.6863023996548165,3.226762183879016,1.8042615460046734,2.404903463766492,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.9888957571340216,2.705396567522968,1.6751488286196632,2.919604787865275,1.6611051820742015,2.190030224643226,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.599991141957525,2.6005390057494897,1.5398032109962032,3.328449279205185,1.7022609320894737,2.154208713999575,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7442400038968517,0.7465914378735762,0.6664412779270129,0.8161367017628757,0.7921646815523332,0.7531148206025299,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.6627421985574519,0.6725191367634286,0.6894717979721939,0.7735385687709843,0.78868743730122,0.7173918278730558,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.644566889798518,0.6642266617394748,0.6727086605771578,0.7855146137852392,0.7626493860348295,0.7059332423870439,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.6985437381904059,0.7129449039824378,0.7103008266500984,0.8441924909810583,0.7998054973649732,0.7531574914337946,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.6979484071161257,0.6921900725015919,0.706698605869698,0.8513383941259244,0.808813023620721,0.7513977006468122,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.7187165812373368,0.722197477372716,0.6920163606787967,0.6912125211124533,0.6883853035618838,0.7025056487926373,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.4410204927150301,0.4358247955790159,0.404140531774172,0.3189176378470102,0.35408783064645455,0.39079825771233656,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.43790670489972006,0.43621912421600284,0.4098071228514524,0.34269404749512766,0.39330663351255923,0.4039867265949725,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.3892170138397325,0.36791769092458504,0.36461140547958637,0.28768169288896184,0.3228242118713641,0.34645040300084595,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.3577542098445955,0.3924021811794006,0.3640879586795175,0.22807855798826215,0.31986177014851924,0.332436935568059,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,0.7854373991338967,1.3488342922700045,0.934217093559141,1.269459281782634,1.0969153003629268,1.0869726734217207,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.316697387239723,2.785483761861818,1.5223168152517002,2.102009922609238,2.0436188691249177,1.9540253512174792,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.380620645655505,3.2602274422716873,1.585980471407179,2.1519056675999666,2.5066756463214204,2.1770819746511516,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.4449745628571449,3.280688617234865,1.7190085185102775,2.5580539438786283,2.858059555397147,2.3721570395756126,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.361223468500829,2.8472751091423034,1.5784196810295774,1.9862297940412748,2.4748515211140183,2.0495999147656008,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.42809179727263363,0.41879663818820406,0.4622595517911775,0.46483987594133536,0.46164159020031975,0.4471258906787341,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5489226037660748,0.5428918337506178,0.5857411609310521,0.6135285759174784,0.5939000844414349,0.5769968517613316,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5398317946951308,0.5303295979709176,0.5859860654550915,0.6039614327551054,0.573967570947165,0.5668152923646821,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5834204353285775,0.5834257877829634,0.6112810788324895,0.6433499633576394,0.6182626435068423,0.6079479817617024,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.613903460635911,0.5845296862370984,0.6416521677061826,0.6903990722932684,0.6405564744830707,0.6342081722711062,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.17487615904465514,0.16191384272965498,0.14633253007632302,0.17960016783718957,0.16200565617636556,0.16494567117283765,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.16971288623835937,0.1287423834647668,0.06349490831279714,0.0851357761651872,0.13901263005334125,0.11721971684689034,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.25405196725196955,0.2185098410258503,0.18078497354206796,0.18312673721261286,0.21786749255125426,0.21086820231675096,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.14894561124234784,0.10881981522839154,0.11157381511859381,0.09324370004882317,0.11076132874108427,0.11466885407584812,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.19266314672014778,0.1393987995904431,0.13996885798987313,0.11798842503428016,0.1654806695102864,0.1510999797690061,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.310963995622784,2.2606899212470717,1.5027525045005445,2.0202084942447938,2.3809781553349176,1.8951186141900223,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.44184711952687,2.918190205435419,1.6385285900530637,2.524063687531938,2.2951418929256415,2.1635542990945864,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.3492875226364873,2.752207529951656,1.46588948261607,1.8290069425367825,3.243576524882519,2.127993600524703,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.5889129173841685,3.0840788893491737,1.864624797037071,2.473059453470091,2.4319653427269325,2.2885282799934874,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.4558892868663529,3.3295924078566523,1.7154690300319433,2.154755430846873,2.7399938776782053,2.2791400066560055,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6916633252492559,0.6695079206074837,0.7141389524878579,0.719599182860372,0.7262094998320117,0.7042237762073962,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6616463041763425,0.6640354987218053,0.7233635720742387,0.7320906484982337,0.7076339724428654,0.6977539991826971,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6212069301976026,0.6175418861493016,0.6669478940943112,0.6854009868174263,0.6574989566011925,0.6497193307719669,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6670135748836642,0.6544417312556208,0.6931881776953037,0.7281123105751164,0.7078312210988907,0.6901174031017192,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.672829293342732,0.6641765359432722,0.7107605258848569,0.7344144182013636,0.7082988228920768,0.6980959192528603,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.21819814188312822,0.18275251073446902,0.2166572477997163,0.10159811586548158,0.19081302078892282,0.18200380741434358,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.3387602456145113,0.28994021089817923,0.22665095090118226,0.1850820881991156,0.2223002939933475,0.25254675792126713,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.33510331145419336,0.3153132689195891,0.25238277092277117,0.20854940372180347,0.2695658358757891,0.27618291817882923,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.3112025894400853,0.3023047200691769,0.24943478554626142,0.1930836393934017,0.2607816616372453,0.2633614792172342,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.28399155128192344,0.2673859803319513,0.187897045027431,0.11682239217401794,0.1768885666784506,0.20659710709875484,8c95fd00
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.2892635612939132,2.3643254633443243,1.2643478307321545,2.168335713078478,1.863236021207812,1.7899017179313366,8c95fd00
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.4090415720922074,2.63077946624708,1.4250007276587644,2.005468233050178,2.274055408013826,1.9488690814124112,8c95fd00
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.4717489711718037,3.303123656827856,1.4846029593958576,2.037622361072884,2.568159434334886,2.1730514765606577,8c95fd00
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.5099234794668597,2.6617406154192667,1.6145964147875163,2.432484140206136,2.345977002050886,2.112944330386133,8c95fd00
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.3103593904356396,2.1422333342846414,1.2897910719098988,1.977354533065913,1.871191165893359,1.7181858991178907,8c95fd00
